premise,hypothesis,label
"Again, all this is not to say that Taylor is guilty of such an offense.","To reiterate, this isn't saying that Taylor is guilty.",entailment
"These requirements include the reasons for the collection of the information, the type of information and an estimate of the burden imposed on respondents.","The requirements include reasons information is collected, the types of information and an estimate of burden. ",entailment
now i agree with their right to um pursue their religion of choice in that whatever manner they want to but i think they also should respect the sanctity of the American home whether it be in a house or in an apartment,"They have a right to pursue their religion of choice, but i think they should respect the sanctity of the American home as well.",entailment
"To resume my economist's hat, scarcity confers value, and the realization that one's days are few increases one's appreciation of their value.",there is a realization that one's days are few increases in one's appreciation of their value.,entailment
but i i don't ever feel the need to dress that warmly i i don't have to travel that far to work uh what what what what about uh your clothes in the winter time up there,I have to catch a plane to go to work.,contradiction
It was built as the baptistery for the original cathedral that no longer stands.,The original baptistery still remains even though the cathedral was rebuilt.,neutral
"Such a limitation might not exist in the private sector, where the categories of customers to be served can be prescribed and contract rates can be tailored to specific customers or situations, but it is taken as a constraint on broad-based government organizations.",It is harder to be a government organizations because they have to deal with a broad base of customers.,neutral
"Then ring the bell, and get back to your place.","He rang the bell, then ran back to his house.",neutral
"But because assessing computer-processed data requires more technical tests, it may appear that such data are subject to a higher standard of testing than other evidence.",Using computer-processed data saves us a lot of time and money.,neutral
"The scene, depicting Cupid and Psyche, was considered too risque for the eyes of Queen Victoria, and during her reign it was covered by a mirror.",Queen Victoria couldn't watch the scene depicting Cupid and Psyche,entailment
"Starr's office was very pleased with the contents of Lewinsky's oral proffer and wanted to offer immunity but, for unspecified reasons, would not put the deal in writing.","While Starr's office was pleased with Lewinsky's testimony, they did not offer immunity.",entailment
There is nothing wrong with balancing your budget.,It is good to be on top of finances.,entailment
okay um do you have a credit card,Do you have a credit card?,entailment
"With pleasure, replied Tommy.","Pleasure is all mine, replied Tommy.",entailment
yeah that might be good i have a a friend who uh needed to lose a lot of weight and she and uh another friend of hers decided to start walking and they were doing i don't know several miles each night and boy she really got the weight off yeah really,I don't know anyone who needed to lose weight.,contradiction
"Shortly after earning her law degree, Zelon joined the American Bar Association's young lawyers division, where she served on and chaired several pro bono and public-service committees.",Zelon joined the young lawyers division many years after she got her degree.,contradiction
