id,premise,hypothesis,label
679,two dogs of different breeds are looking angrily at each other across a street,two dogs of different breeds are looking at each other across a street,entailment
680,two dogs of different breeds are looking at each other across a street,there are no dogs of different breeds looking at each other across a street,contradiction
685,a dog which is black and another one which is white are staring at each other in the street,two dogs of different breeds are looking at each other across a street,neutral
690,a dog next to a tree which is probably a pine is dropping a bucket,a dog next to a tree which is probably a pine is biting a bucket,neutral
691,a dog next to a tree which is probably a pine is biting a bucket,a dog in a bucket is biting a tree which is probably a pine,neutral
692,a dog which is furry and black is in a backyard and is carrying a basket in its mouth,a dog which is furry and black is in a back yard and is carrying a basket in its mouth,entailment
693,a dog which is furry and black is in a back yard and is carrying a basket in its mouth,there is no dog which is furry and black in a back yard carrying a basket in its mouth,contradiction
696,a dog next to a tree which is probably a pine is biting a bucket,there is no dog which is furry and black in a back yard carrying a basket in its mouth,neutral
697,a dog in the backyard is carrying black fur in a basket in its mouth,a dog next to a tree which is probably a pine is biting a bucket,neutral
699,a dog which is furry and black is in a back yard and is carrying a basket in its mouth,a dog next to a tree which is probably a pine is dropping a bucket,neutral
702,two persons of large size are sitting on a park bench and they have a bottle of soda between them,two large persons are sitting on a park bench and they have a bottle of soda between them,entailment
703,two large persons are sitting on a park bench and they have a bottle of soda between them,two large persons are standing near a park bench and they have nothing between them,contradiction
704,two large park benches have a person sitting and a bottle of soda between them,two large persons are sitting on a park bench and they have a bottle of soda between them,entailment
709,a man and a woman are sitting comfortably on the bench,two persons of large size are sitting on a park bench and they have a bottle of soda between them,neutral
715,the man is racing for the lead,a man is leading the race,neutral
722,a few men in a competition are running outside,one man is leading the race,neutral
723,a man is bringing up the rear of the race,a few men in a competition are running outside,neutral
725,a few men in a competition are running outside,a man is leading the race,neutral
727,a man with a camera is studying the subject,there is no man with a camera studying the subject,contradiction
728,a man with a camera is studying the subject,the study subject is a camera man,neutral
729,the man with the dyed purple hat is operating a camera that makes videos,the man in the purple hat is operating a camera that makes videos,entailment
730,the man in the purple hat isnt operating a camera that makes videos,the man in the purple hat is operating a camera that makes videos,contradiction
731,the man with the dyed purple hat is operating a camera that makes videos,a man with a camera is studying the subject,neutral
732,a man with a camera is studying the subject,the man in the purple hat isnt operating a camera that makes videos,neutral
733,the man in the purple hat is operating a camera that makes videos,the subject is being studied by a man with a camera,neutral
734,the man in the purple hat is operating a camera that makes videos,there is no man with a camera studying the subject,neutral
735,the study subject is a camera man,the man in the purple hat is operating a camera that makes videos,neutral
736,the man in the purple hat is operating a camera that makes videos,a man with a camera is studying the subject,neutral
737,the bride and the groom are leaving after the marriage,the bride and the groom are leaving after the wedding,entailment
738,the bride and the groom are arriving after the wedding,the bride and the groom are leaving after the wedding,neutral
741,a married couple is walking up the aisle,a married couple is walking down the aisle,entailment
745,the priest is walking down the aisle to marry a couple,the bride and the groom are leaving after the wedding,neutral
