id,premise,hypothesis,label
2701,The man is singing and playing the guitar.,A man is playing a guitar.,entailment
2702,The person is boiling noodles.,A person is boiling noodles.,entailment
2703,A person is boiling noodles.,There is no person boiling noodles.,contradiction
2705,A woman is drying noodles.,A woman is boiling noodles in water.,neutral
2707,A woman is drying noodles.,A person is boiling noodles.,neutral
2708,A woman is boiling noodles in water.,The person is boiling noodles.,entailment
2709,There is no person boiling noodles.,A woman is boiling noodles in water.,contradiction
2710,A woman is boiling noodles in water.,A person is boiling noodles.,entailment
2711,A karate practitioner is kicking at another man who is wearing protective boxing gloves.,A karate practitioner is kicking at another man who is wearing protective gloves for boxing.,entailment
2713,The man is clumsily kick boxing with a trainer.,The man is kick boxing with a trainer.,entailment
2714,The man is not kick boxing with a trainer.,The man is kick boxing with a trainer.,contradiction
2715,The man is kicking a boxing trainer.,The man is kick boxing with a trainer.,entailment
2716,The man is clumsily kick boxing with a trainer.,A karate practitioner is kicking at another man who is wearing protective boxing gloves.,neutral
2718,The man is kicking a boxing trainer.,A karate practitioner is kicking at another man who is wearing protective boxing gloves.,neutral
2724,A woman on a boulder is lying on a blanket and reading a book.,A woman on a rock is lying on a blanket and reading a book.,entailment
2728,A seated woman is singing a song and playing the guitar.,A woman on a rock is standing and looking around.,neutral
2730,A woman on a rock is lying on a blanket and reading a book.,"A woman, who is seated, is singing a song and playing the guitar.",neutral
2731,A woman on a rock is lying on a blanket and reading a book.,There is no seated woman singing a song and playing the guitar.,neutral
2734,A man is packing away an acoustic guitar.,A man is playing an acoustic guitar.,neutral
2735,The woman is playing a guitar which is electric.,The woman is playing an electric guitar.,entailment
2739,The woman is playing an electric guitar.,A man is playing a guitar that is acoustic.,neutral
2741,The woman is playing an electric guitar.,A man is playing an acoustic guitar.,neutral
2744,The woman is cracking eggs into a bowl.,Eggs are being cracked into a bowl by the woman.,entailment
2748,The lady is breaking eggs that are raw into a bowl.,The woman is cracking eggs into a bowl.,entailment
2751,A soccer player is scoring a goal.,A player of soccer is scoring a goal.,entailment
2752,A soccer player is scoring a goal.,A soccer player is missing a goal.,neutral
2754,Soccer players are kicking a soccer ball into the goal.,There are no soccer players kicking a soccer ball into the goal.,contradiction
2755,Some people who play soccer are kicking a soccer ball into the goal.,A soccer player is scoring a goal.,neutral
2756,A soccer player is scoring a goal.,There are no soccer players kicking a soccer ball into the goal.,contradiction
2757,A player of soccer is scoring a goal.,Soccer players are kicking a soccer ball into the goal.,entailment
2758,Soccer players are kicking a soccer ball into the goal.,A soccer player is missing a goal.,neutral
2761,A man and a woman are eating.,A man and a woman are not eating.,contradiction
2763,A man and woman are talking.,A man and a woman are silent.,contradiction
2764,A man and a woman are eating.,A man and a woman are having a conversation.,neutral
2765,A man and a woman are silent.,A man and a woman are eating.,neutral
2768,A man and a woman are eating.,A man and woman are talking.,neutral
2770,There is no person pouring olive oil into a pot on the stove.,A person is pouring olive oil into a pot on the stove.,contradiction
2774,A person is pouring olive oil into a pot on the stove.,A person is pouring oil for cooking into a pot.,entailment
2775,A person is cleaning a pot of cooking oil.,A person is pouring olive oil into a pot on the stove.,neutral
2776,A person is pouring oil made with olives into a pot on the stove.,A person is pouring cooking oil into a pot.,entailment
2777,There is no person pouring olive oil into a pot on the stove.,A person is pouring cooking oil into a pot.,neutral
2778,A person is pouring cooking oil into a pot.,A person is pouring olive oil into the stove from a pot.,neutral
2779,A person is pouring olive oil into a pot on the stove.,A person is pouring cooking oil into a pot.,entailment
2783,The woman is not walking the dog.,The woman is walking the dog.,contradiction
2784,A woman is walking the dog down the street.,The dog is being walked by the woman.,entailment
2787,The woman is walking the dog.,A woman is restraining the dog.,neutral
2788,A woman is walking the dog down the street.,The woman is walking the dog.,entailment
2789,A guinea pig is devouring a carrot.,A guinea pig is eating a carrot.,entailment
2792,A small guinea pig is gnawing and eating a piece of carrot on the floor.,There is no small guinea pig gnawing and eating a piece of carrot on the floor.,contradiction
2797,A small guinea pig is gnawing and eating a piece of carrot on the floor.,A guinea pig is eating a carrot.,entailment
2799,A man is slicing a carrot with a knife.,A man is putting away a carrot.,neutral
2800,The woman is slicing an onion.,An onion is being sliced by the woman.,entailment
2802,An onion is being sliced by the woman.,A man is slicing a carrot with a knife.,neutral
2803,A man is slicing a carrot with a knife.,The woman is not slicing an onion.,neutral
2807,The plane is landing.,A plane is landing.,entailment
2809,A cartoon airplane is landing.,An animated airplane is landing.,entailment
2811,A cartoon airplane is landing.,A plane is landing.,entailment
2813,An animated airplane is landing.,The plane is landing.,entailment
2815,An animated airplane is landing.,A plane is landing.,entailment
2817,A woman is preparing an egg in a skillet.,There is no woman preparing an egg in a skillet.,contradiction
2818,A woman is preparing a skillet for the eggs.,A woman is preparing an egg in a skillet.,neutral
2821,A woman is carefully pouring a mixture into a bowl and mixing it.,A woman is preparing an egg in a skillet.,neutral
2827,The girl is using an eye pencil on her eyelid.,The girl is using a pencil for the eyes on her eyelid.,entailment
2828,The girl is using an eye pencil on her eyelid.,The girl is not using an eye pencil on her eyelid.,contradiction
2837,There is no girl playing the piano.,A girl is playing the piano.,contradiction
2838,"A girl, who is little, is playing a grand piano on stage.",A little girl is playing a grand piano on stage.,entailment
2839,A little girl is playing a grand piano on stage.,A little girl is walking off the stage.,neutral
2844,A little girl is playing a grand piano on stage.,A girl is playing the piano.,entailment
2845,The woman is cooking eggs.,A woman is cooking eggs.,entailment
2850,The woman is not cooking something.,A woman is cooking eggs.,contradiction
2851,The woman is cooking eggs.,The woman is cooking something.,entailment
2853,A woman is cooking eggs.,The woman is cooking something.,entailment
2854,Some cats are playing with each other.,The cats are playing with each other.,entailment
2856,Two cats are playfully fighting each other.,Two cats are fighting each other.,entailment
2857,Two cats are lying together.,Two cats are fighting each other.,neutral
2860,Some cats are playing with each other.,Two cats are fighting each other.,neutral
2861,The cats are not playing with each other.,Two cats are fighting each other.,neutral
2862,Two cats are fighting each other.,The cats are playing with each other.,neutral
2863,Two bikes are being ridden by two people.,Two people are riding a bike.,entailment
2864,Nobody is riding a bike.,Two people are riding a bike.,contradiction
2865,Two people are riding a motorcycle.,Two people are driving a motorcycle.,entailment
2867,Two people are riding a bike.,Two people are driving a motorcycle.,neutral
2868,Two people are stopping on a motorcycle.,Two people are riding a bike.,entailment
2870,Two people are riding a motorcycle.,Nobody is riding a bike.,neutral
2874,The man is riding a mechanical bull.,The man is riding a bull which is mechanical.,entailment
2875,The man is not riding a mechanical bull.,The man is riding a mechanical bull.,contradiction
2879,There is no man riding a mechanical bull.,The man is riding a mechanical bull.,contradiction
2881,A woman is skillfully playing a flute.,A woman is playing a flute.,entailment
2883,The woman is playing the flute.,The flute is being played by the woman.,entailment
