premise,hypothesis,label
no onion is being cut by a adult male,an onion is being cut by a adult male,contradiction
an onion is being sliced by a adult male,an onion is being cut by a adult male,entailment
an onion is being cut by a adult male,a adult male is eating onion piece,neutral
a adult male is recklessly riding a horse,a mortal is recklessly riding a horse,entailment
a adult male is recklessly riding a horse,there is no adult male recklessly riding a horse,contradiction
a adult male is recklessly riding a horse,the elephant isnt being ridden by the adult female,neutral
a adult male is recklessly riding a horse,the elephant is being ridden by the adult female,neutral
somebody is playing the pianoforte,the pianoforte is being played by someone,entailment
the pianoforte is being played by someone,nobody is feeding an fauna,neutral
one adult male is turning on the microwave,one adult male is turning off the microwave,contradiction
one adult male is turning on the microwave,there is no adult male is pushing the buttons of a microwave,contradiction
one adult male is turning on the microwave,a adult male is pushing the buttons of a microwave,entailment
a transverse flute is being played by a girl,a transverse flute is being put away by a girl,contradiction
a transverse flute is being played by a girl,a girl is making a transverse flute which is not to be played,neutral
one adult female is practicing with a transverse flute,one adult female is playing a transverse flute,entailment
a transverse flute is being played by a girl,one adult female is practicing with a transverse flute,neutral
a male child is happily playing the pianoforte,one male child is happily playing a pianoforte,entailment
the male child isnt playing the pianoforte happily,a male child is happily playing the pianoforte,contradiction
a male child is happily playing the pianoforte,a pianoforte is being played by a mortal,entailment
a male child is happily playing the pianoforte,a pianoforte isnt being played by a adult male,neutral
a male child is happily playing the pianoforte,the pianoforte participant is being a tough adult male,neutral
a pianoforte is being played by a adult male,the play is about a happy male child playing the pianoforte,neutral
a male child is happily playing the pianoforte,a pianoforte is being played by a adult male,neutral
a chetah is quickly running behind its target,the chetah is running quickly behind its target,entailment
a chetah is quickly running behind its target,there is no chetah quickly running behind its target,contradiction
a chetah is quickly running behind its target,a target is quickly running behind the chetah,contradiction
a chetah is chasing its target across a field,the chetah is running quickly behind its target,neutral
a chetah is chasing its target across a field,there is no chetah quickly running behind its target,contradiction
a chetah is shaken off by its target across a field,a chetah is quickly running behind its target,neutral
a panthera leo is pacing tiredly in a pen,the panthera leo is pacing tiredly in the pen,entailment
a panthera leo is tiring the whole pen by pacing,a panthera leo is pacing tiredly in a pen,neutral
a panthera leo is slowly walking,a panthera leo is slowly moving around,entailment
the panthera leo is pacing tiredly in the pen,a panthera leo is slowly walking,entailment
there is no adult male playing the guitar loudly,a transverse flute is being played by a adult male,neutral
the loud adult male is not allowed to play the guitar,a transverse flute is being played by a adult male,neutral
a adult male is playing the guitar loudly,a transverse flute is being played by a adult male,neutral
the mortal isnt dicing up an orange black pepper,the mortal is dicing up a black pepper which is orange,contradiction
the mortal is dicing up a black pepper which is orange,the orange colored dices are being cast by a cook to win the black pepper,neutral
some bells are ringing near a cook slicing peppers,a cook is slicing some bell peppers,neutral
there is no cook slicing some bell peppers,the mortal is dicing up a black pepper which is orange,contradiction
a cook is slicing some bell peppers,an orange black pepper is being diced up by a mortal,neutral
the mortal isnt dicing up an orange black pepper,a cook is slicing some bell peppers,neutral
the mortal is dicing up a black pepper which is orange,a cook is slicing some bell peppers,neutral
